WBGene_ID,Gene_name,Cholinergic_(29),Cholinergic_(35),Cholinergic_(36),GABAergic,Dopaminergic,flp-1(+),BAG,URX/AQR/PQR,Touch_receptor,PVC/PVD,SDQ/ALN/PLN,CAN,RIA,RIC,DVA,Cluster_5,Cluster_10,Cluster_13,Cluster_16,Cluster_17,Cluster_21,Cluster_25,Cluster_27,Cluster_40,Pharyngeal_(33),Pharyngeal_(37)
WBGene00020423,prp-19,107.02,234.58,33.39,28.38,34.37,37.19,49.1,38.5,90.11,77.75,140.16,101.39,24.69,98.59,22.18,26.93,0,0,56.81,32.54,0,118.76,70.44,0,31.29,186.2
WBGene00010307,skat-1,0,0,0,56.66,0,13.22,0,0,0,11.5,9.07,70.32,0,0,0,0,0,0,0,58.54,0,0,0,0,0,0
WBGene00016435,C35B1.5,0,0,30.16,0,0,0,0,0,0,0,0,39.1,35.48,0,0,117.62,94.48,0,0,0,0,14.65,0,0,0,57.32
WBGene00021583,clec-72,0,0,0,0,0,6.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000298,cat-4,0,0,0,0,139.67,0,0,47.13,0,4.74,0,0,0,0,0,0,0,0,14.05,0,0,0,0,0,0,7.31
WBGene00001066,dpy-4,10.15,0,0,8.57,151.64,28.54,0,0,61.07,63.74,55.31,11.06,83.61,463.82,534.76,0,0,0,50.41,0,22.52,8.32,78.92,191.85,0,63.54
WBGene00016376,sec-10,10.12,0,0,0,23.42,0,0,106.84,13.68,24.92,26.04,39.72,42.34,0,0,0,0,99.65,48.43,0,0,33.67,208.71,0,311.79,0
WBGene00020446,T12B3.3,50.53,210,19.29,0,18.34,41.94,0,0,6.8,15.55,19.59,18.85,23.93,0,0,21.92,0,172.04,0,0,30.74,0,0,0,31.56,74.92
WBGene00009796,F46G10.1,0,276.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.92,0,0,0,0,0,0,0
WBGene00004766,sel-9,73.22,0,121.12,45.91,141.55,86.17,100.46,0,53.86,42.35,116.66,183.63,48.99,0,0,20.38,0,122.67,18.06,232.29,133.66,36.67,102.29,0,0,42.21
WBGene00022474,zig-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00022173,set-27,5.08,0,0,12.64,0,20.24,0,55.74,2.65,43.59,0,8.03,67.05,0,67.77,40.76,96.45,0,21.3,0,0,2.97,0,0,0,65.06
WBGene00010478,K01G5.5,119.24,165.78,0,20.13,43.98,74.56,30.09,58.13,30.34,28.16,11.9,110.14,0,0,0,0,0,0,40.6,0,40.81,100.39,0,0,14.8,76.05
WBGene00021097,cdc-37,44.26,0,31.76,34.37,0,59.66,0,0,97.71,38.94,105.31,56.45,56.46,0,0,0,35.98,0,0,0,135.87,39.5,0,0,39.85,0
WBGene00022014,Y61A9LA.1,47.93,0,0,10.46,0,21.13,0,0,0,0,151.11,0,962.52,0,35.22,0,0,50.15,60.19,0,0,245.05,0,0,43.55,0
WBGene00001431,fkb-6,130.33,267.07,101.22,89.52,103.82,89.23,349.79,124.55,90.35,83.7,186.6,11.29,79.87,261.58,0,0,0,50.05,119.34,37.02,151.04,69.64,243.11,396.24,0,70.05
WBGene00003371,mlc-3,71.69,0,45.42,10.75,36.57,23.81,0,58.01,97.84,9.24,0,12.72,0,0,60.77,0,0,0,30.72,0,58.54,117.04,0,0,0,188.8
WBGene00008000,slc-17.2,195.06,967.82,320.06,93.95,242.19,209.41,47.99,123.57,308.65,130.14,91.45,90.46,246.52,730.94,612.02,234.03,201.62,296.77,306.2,235.56,83.02,371.34,273.07,968.38,14.8,16.83
WBGene00018971,clec-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.84,0,0,0,0,8.23
WBGene00014258,ZK1320.9,0,93.7,0,0,0,0,0,0,0,12.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.15
WBGene00010941,gss-1,20.93,0,0,74.54,10.41,40.73,0,0,0,0,50.23,16.22,0,0,0,0,0,0,0,0,26.89,0,0,0,0,0
WBGene00011329,zipt-9,0,0,0,28.47,0,54.34,0,0,28.11,61.08,35.21,55.4,42.28,0,19.61,46.12,0,0,0,0,9.2,20.71,0,0,17.9,26.1
WBGene00020216,trap-2,50.35,0,130.11,0,66.82,183.41,42.04,0,71.54,72.8,24.37,222.85,20.44,73.15,31.29,0,0,0,35.51,0,226.52,193.78,0,0,79.49,21.92
WBGene00022347,Y82E9BR.14,47.69,0,41.23,92.83,102.75,103,0,93.41,35.93,104.55,49.8,117.56,28.23,0,0,50.88,0,215.75,52,108.72,38.67,59.02,366.93,0,50.84,68.4
WBGene00010197,F57C2.5,7.71,0,38.09,12.18,0,23.34,41.46,27.87,3.72,0,84.15,134.91,0,0,81.25,0,0,19.49,33.4,0,17.53,37.5,0,0,17.9,0
WBGene00000161,apa-2,269.16,0,98.71,436.97,323.6,160.71,58.99,0,85.26,179.1,94.77,117.77,88.72,119,19.61,0,0,54.73,84.82,273.15,109.98,201.56,0,140.35,68.98,123.18
WBGene00001329,epn-1,188.17,31.52,24.8,120.64,60.58,104.55,58.53,237.5,166.6,199.82,125.49,169,99,28.03,0,89.03,164.65,228.03,461.67,0,98.32,135.35,0,0,287.79,134.9
WBGene00015933,C17H12.8,0,0,0,22.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021324,rga-8,0,0,0,86.06,102.98,0,27.64,171.7,57.33,45.75,51.74,0,129.29,0,78.22,48.44,0,0,0,0,0,49.8,0,0,22.71,163.92
WBGene00009264,sac-1,78.5,195.91,11.78,44.18,48.6,101.7,0,302.15,47.07,86.92,26.99,0,64.3,0,50.05,73.05,278.39,71,22.51,0,78.09,26.26,72.84,129.87,70.72,127.17
WBGene00008480,eif-2A,90.52,160.38,76.25,99.22,28.03,63.64,438.07,46.62,157.52,91.02,167.72,142.2,95.95,94.92,54.07,0,67.18,54.73,131.32,34.95,29.15,80.73,0,0,61.22,216.16
WBGene00004788,sft-4,103.78,0,63.21,38.29,20.22,82.42,15.86,31.81,108.47,144.14,163.9,183.68,198.06,0,135.23,661.88,0,679.55,83.19,0,0,210.8,0,129.87,230.25,196.45
WBGene00011291,R102.4,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013020,Y48G10A.3,129.56,212.86,46.78,157.29,0,8.58,0,66.09,67.36,101.59,50.18,108.88,18.39,0,162.88,19.19,0,27.4,117.8,71.53,0,150.81,784.26,0,32.33,83.19
WBGene00009688,F44E5.1,48.49,103.24,116.3,102.38,192.7,67.44,0,0,89,22.66,24.37,68.21,322.28,0,0,68.19,105.77,16.03,64.76,112.63,16.06,141.19,52.61,0,84.78,84.61
WBGene00022678,sar-1,131.26,234.05,91.45,66.64,0,233.74,46.35,104.3,165,78.72,136.16,101.28,134.2,248.97,13.83,200.59,424.83,0,89.58,58.29,145.91,210.69,0,0,14.8,27.6
WBGene00009052,ekl-1,40.02,0,20.72,14.98,0,0,0,41.63,14.09,0,53.42,43.8,0,0,0,94.35,0,0,0,0,15.15,99.1,0,0,31.29,47.53
WBGene00010747,K10D11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011488,nra-2,22.43,0,11.08,0,150.98,11.06,0,66.09,5.13,20.8,148.63,105.24,21.89,0,0,94.86,0,48.63,20.22,0,5.38,64,0,222.22,0,89.63
WBGene00002079,xpo-2,36.61,0,9.85,9.8,0,0,15.86,0,26.83,16.56,0,7.13,0,0,0,0,0,68.24,0,0,0,13.91,0,0,21.78,20.75
WBGene00001058,dpf-5,70.86,0,88.95,91.06,52.04,17.23,42.95,0,34.44,42.75,13.77,3.38,0,0,159.41,0,137.77,0,11.93,0,84.45,28.55,0,0,151.44,84.28
WBGene00002363,let-92,104.38,108.78,104.45,150.73,233.75,135.57,35.71,282.25,108.78,124.71,145.5,245.69,118.69,118.63,232.44,61.06,178.5,14.47,165.65,235.91,152.13,192.08,69.43,201.01,184.27,217.26
WBGene00022031,Y65B4A.8,10.03,0,0,21.36,0,0,0,0,2.65,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,31.53
WBGene00017283,F09E5.3,4.04,0,0,0,0,4.96,0,52.76,0,0,0,3.57,57.87,0,0,0,0,0,8.19,0,0,13.71,0,0,35.63,7.29
WBGene00001898,his-24,673.25,1205.56,172.42,798.5,1598.57,410.23,160.82,985.04,736.42,470.53,1393.29,710.48,766.58,982.59,311.57,1414.48,851.47,324.05,722.81,745.15,213.67,860.22,534.2,0,935.42,1702.81
WBGene00000814,csn-2,39.73,0,105.76,99.75,53.27,29.8,0,223.88,50.12,35.9,187.15,18.1,27.64,0,20.34,0,0,0,26.06,0,65.53,49.93,29.77,90.09,26.9,43.2
WBGene00010428,dcn-1,59.03,0,0,45.26,0,26.2,0,0,37.13,2.71,30.94,31.77,33.12,77.3,0,45.79,19.45,0,72.45,18.64,35.5,15.45,0,0,0,0
WBGene00000293,cap-2,135.23,0,166.79,243.18,210.62,130.35,0,151.63,151.95,243.88,170.22,24.73,94.87,265.69,39.53,269.17,45.81,73.95,67.19,31.42,103.3,194.72,77.86,393.12,158.39,274.85
WBGene00004927,snx-1,22.66,147.36,24.17,70.5,30.18,8.01,57.41,247.12,25.57,33.64,0,14.2,0,0,267.38,0,23.86,0,60.25,0,18.27,27.82,70.19,0,0,15.7
WBGene00003514,myo-2,0,0,0,37.13,0,0,58.53,0,78.35,0,0,39.1,0,0,46.1,0,0,44.09,0,0,0,0,0,0,0,13.26
WBGene00019862,nrde-3,0,0,0,27.1,78.86,50.99,0,62.91,0,84.26,20.47,48.27,0,0,0,0,35.98,0,0,0,0,20.07,0,0,96.85,7.29
WBGene00006856,usp-14,53.6,0,51.15,0,56.86,24.39,0,80.49,114.96,0,0,35.01,111.38,0,0,0,0,0,86.16,0,22.96,105.81,0,0,0,40.18
WBGene00007660,pals-6,0,0,0,0,0,0,0,0,0,0,0,13.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00001830,hcp-2,0,0,0,0,0,0,13.82,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,22.22,27.43,0,0,0
WBGene00012030,T25G3.3,42.21,0,0,13.75,62.27,9.68,49.1,0,3.67,10.6,53.57,43.55,0,0,0,0,36.74,0,36.73,0,0,6.33,0,0,0,10.32
WBGene00006791,unc-57,486.25,752.16,1039.2,1782.86,670.43,537.44,680.07,269.61,238.84,414.51,160.52,118.02,113.44,185.03,444.02,440.22,142.65,748.6,277.68,332.86,118.85,835.34,117.43,290.09,639.4,974.68
WBGene00000843,cup-2,38.55,0,0,15.59,83.86,14.81,0,120.95,34.41,85.63,0,49.72,14.11,146.3,0,0,0,66.93,20.41,0,0,48,135.43,0,74.79,59.94
WBGene00022170,cox-6B,168.67,124.04,113.55,154.26,96.5,86.01,95.54,199.11,163.09,82.3,71.94,118.63,148.66,0,251.67,72.84,96.45,92.38,104.56,58.87,51.35,112.43,151.74,250,38.71,231.67
WBGene00045416,Y37H2A.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004015,phb-2,108.01,0,16.41,76.39,52.45,26.63,10.19,134.83,103.72,22.94,44.96,19.37,110.66,41.56,0,37.16,0,181.03,0,16.27,0,63.28,71.49,222.22,44.04,139.62
WBGene00004266,rab-1,217.95,72.44,291.35,192.33,50.05,90.55,42.04,143.26,111.29,183.01,343.67,375.25,9.19,0,65.63,210.07,438.65,241.43,53.09,330.87,56.08,199.73,66.2,90.09,273.56,79.23
WBGene00002273,lec-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016060,mms-19,51,0,22.32,32.7,0,27.18,268.68,113.12,61.24,14.65,32.55,0,24.76,0,0,0,41.58,22.75,39.82,0,15.15,83.63,119.62,0,89.29,31.06
WBGene00009829,F47G9.1,81.67,0,0,14.46,0,96.49,0,35.51,18.65,56.39,118.62,56.36,42.28,0,77.39,0,19.45,67.14,6.53,57.56,28.18,21.47,0,180.18,155.48,20.49
WBGene00000118,alh-12,0,0,0,0,0,0,0,0,0,0,0,0,35.21,0,0,0,0,0,0,0,0,59.06,0,0,0,0
WBGene00010769,asah-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00003990,pfn-2,71.7,42.05,36.59,27.49,26.65,6.69,0,0,59.16,157.27,13.65,220.08,0,0,136.29,111.97,124.75,190.59,0,69.89,0,87.35,0,0,22.32,127.72
WBGene00003927,pas-6,117.39,103.24,138.38,75.85,200.71,34.3,386.67,49.89,130.46,85.13,0,134.48,20.67,256.71,157.28,0,103.25,148.45,33.13,0,0,46.85,138.35,0,93.98,0
WBGene00020696,pygl-1,190.11,343.7,112.85,473.72,403.29,181.32,238.29,413.35,109.07,241.23,298.74,17.13,423.72,236.61,143.01,61.78,477.16,349.05,211.04,502.97,207.68,80.89,260.17,948.45,0,243.06
WBGene00000182,arf-1.2,222.64,0,283.12,113.87,117.97,162.97,120.08,159.43,182.3,265.59,62.01,109.06,142.3,94.05,88.83,175.24,17.08,83.17,180.42,49.17,66.88,82.27,0,0,161.96,266.72
WBGene00015162,algn-11,149.01,0,195.95,71.79,23.76,224.51,70.38,0,82.92,147,151.83,34.3,0,992.56,253.72,290.47,0,19.49,77.52,97.15,32.67,115.33,0,110.8,0,0
WBGene00015099,ggtb-1,16.39,0,0,10.46,45.91,0,41.46,24.7,3.91,0,26.71,59.42,59.9,0,0,64.75,52.71,0,0,0,22.68,26.87,56.9,0,0,0
WBGene00007554,pptr-2,218.36,0,912.93,87.31,79.8,54.39,0,0,23.19,3.69,268.13,46.11,0,0,0,65.41,146.97,43.83,215.16,0,617.16,82.43,37.56,541.7,149.24,419.35
WBGene00017016,snap-1,280.82,153.26,23.14,267.75,248.63,262.57,60.18,264.88,220.58,282.66,114.39,70.67,76.08,396.62,381.19,135.32,26.35,386.87,119.77,141.38,94.83,328.4,67.94,0,104.7,120.79
WBGene00004979,sph-1,0,0,0,0,0,0,0,0,0,0,0,0,26.61,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011972,T23G11.7,20.03,34.41,0,0,40.35,22.3,0,0,54.43,65.04,0,54.3,35.07,156.39,0,0,0,81.4,0,0,0,27.81,0,0,44.09,10.38
WBGene00000984,dhs-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015509,C06A6.4,0,0,0,0,0,58.55,0,0,0,3.53,0,0,0,0,0,0,0,0,201.34,0,65.58,0,0,0,0,15.7
WBGene00007549,spin-1,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013094,Y51H1A.3,79.16,0,179.47,123.98,13.88,16.31,84.32,20.06,36.48,43.02,18.66,78.06,116.29,129.99,168.75,55.72,95.96,0,0,0,0,70.55,0,0,25.42,72.6
WBGene00010896,M28.5,0,0,110.04,24.92,0,32.56,0,97.13,16.18,27.97,0,113.84,21.14,0,79.71,0,105.19,0,0,0,0,0,0,0,190.48,0
WBGene00009393,clec-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021587,clec-76,0,0,0,0,0,0,0,78.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017640,F20D6.11,130.05,39.18,92.42,0,136.46,54.43,0,0,62.77,99.59,288.5,165.97,159.71,467.98,148.31,90.6,0,16.03,134.95,0,111.77,53.93,0,0,145.64,40.48
WBGene00013238,trap-4,64.92,0,70.2,37.7,0,36.52,0,0,14.17,14.58,10.74,66.29,21.89,0,0,70.9,0,0,0,0,65.92,73.41,214.87,0,57.56,74.13
WBGene00020839,usp-5,73.92,0,96.3,31.65,0,20.29,47.99,0,59.31,30.47,86.68,58.79,25.16,41.56,0,58.28,0,72.39,0,0,0,46.71,0,0,0,59.98
WBGene00018161,F38A5.2,0,219.64,7.9,52.95,10.41,24.62,0,0,63.39,54.66,27.29,30.37,0,0,156.48,82.01,0,0,124.59,0,87.35,57.26,45.79,0,53.81,82.42
WBGene00002071,ile-2,0,0,43.79,26.27,0,26.63,0,0,33.96,35.08,74.93,43.98,23.93,0,0,0,124.56,0,58.68,0,0,32.17,0,0,0,54.24
WBGene00001758,gst-10,0,0,0,0,0,12.22,0,0,0,0,0,0,0,0,0,0,89.9,0,15.87,0,0,0,0,0,0,0
WBGene00005024,sqv-6,5.41,0,0,30.65,0,0,0,0,0,0,37.2,79.03,0,0,0,0,0,0,0,0,0,0,101.21,0,0,68.88
WBGene00008414,D2030.4,105.12,0,0,54.82,0,0,38.27,0,31.5,11.66,31.07,142.54,81.58,0,0,0,0,76.23,18.69,27.56,0,39.97,0,0,202.36,8.68
WBGene00003550,nas-32,0,0,0,0,0,0,0,0,0,64.83,0,15.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011064,adsl-1,6.61,0,0,0,0,0,0,0,33.27,0,16.8,0,0,0,0,0,0,0,0,0,0,12.63,0,0,0,38.3
WBGene00004310,ras-1,8.2,0,0,326.84,0,2.37,0,0,126.53,0,229.17,0,0,0,0,48.56,0,0,0,0,0,0,0,0,140.42,881.73
WBGene00015759,C14C6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011761,T13H5.8,31.17,0,0,0,0,0,13.82,0,0,6.42,0,31.7,0,0,0,0,0,0,0,0,0,0,180.57,0,0,3.99
WBGene00016643,vps-45,92.36,0,0,9.7,0,27.29,0,0,50.15,0,129.92,32.88,0,201.6,262.61,80.63,0,45.49,95.2,120.69,0,22.77,0,0,0,103.62
WBGene00001057,dpf-4,44.37,0,4.92,10.19,39.06,10.45,0,0,67.26,3.06,31.41,73.35,28.58,0,0,0,0,108.4,0,0,8.05,17.66,0,0,22.32,48.62
WBGene00001784,gst-36,0,0,0,0,79.64,0,0,0,0,0,0,0,0,0,0,0,0,0,56.44,288.85,0,0,0,0,0,28.34
WBGene00007533,cbl-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00001497,fars-1,24.17,0,0,16.41,0,130.2,0,0,107.94,36.52,0,143.93,0,0,22.18,37.54,17.9,0,8.92,0,80.27,39.71,0,0,0,16.53
WBGene00003401,mpk-1,178.46,258.17,95.97,107.49,149.3,52.04,80,257.1,93.33,278.18,21.18,90.87,0,83.13,367.68,153.23,391.52,186.27,550.9,211.54,546.31,450.8,241.64,0,536.61,892.22
WBGene00015219,B0507.2,30.05,0,287.84,48.9,0,45.03,0,32.05,109.6,41.83,55.4,51.35,0,0,55.92,22.03,125.99,0,173.65,0,0,73.71,27.43,201.01,0,20.42
WBGene00015859,C16D9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.35,0,0,0,0,0,0,0
WBGene00000799,crn-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.74,0,0
WBGene00018707,oac-31,0,0,0,0,0,10.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008542,scav-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016589,ltah-1.1,27.89,0,0,19.82,10.94,52.62,13.82,0,72.16,21.97,0,34.66,0,0,0,0,0,124.8,0,0,8.72,25.86,0,0,0,6.31
WBGene00022199,pfk-1.1,183.15,90.57,95.15,250.33,73.63,46.16,155.79,68.46,59.56,44.28,84.29,22.37,230.85,432.6,54.86,0,60.39,14.47,96.61,172.19,78.49,38.14,294.6,536.91,0,175
WBGene00012932,Y47D3A.21,53.39,0,0,46.35,78.13,78.81,0,0,0,0,0,41.22,0,0,0,117.08,19.45,0,26.06,32.54,17.77,24.71,0,0,45.64,13.35
WBGene00012600,Y38E10A.22,44.91,0,0,22.79,43.68,47.08,28.59,0,62.82,56.89,100.53,104.03,0,0,0,0,0,0,100.95,0,21.39,48,0,0,0,68.03
WBGene00007296,arrd-25,13.26,78.02,0,84.21,85.88,40.66,0,91.28,56.71,1082.05,0,85.02,0,0,94.59,265.84,330.69,0,93.06,104.41,107.74,286.64,379.4,0,47.74,86.79
WBGene00007784,ruvb-1,18.58,0,0,0,0,20.91,0,0,0,22.27,0,0,30.16,0,0,0,0,0,0,0,0,48.72,0,0,0,11.83
WBGene00018187,twf-2,200.84,19.59,374.88,181.01,41.8,123.89,65.95,72.01,130.47,353.49,255.82,58.64,248.99,41.56,157.89,125.91,113.47,51.2,74.17,0,11.58,195.48,325.83,0,324.69,382.17
WBGene00010725,erv-46,17.53,0,63,3.57,0,34.01,61.42,0,33.03,50.7,0,77.56,0,0,217.83,93.32,0,0,14.28,0,97.02,64.36,0,0,15.91,17.44
WBGene00000961,dgn-1,37.43,0,0,12.85,80.29,896.52,0,44.91,0,955.95,0,88.57,0,69.3,351.43,218.06,17.08,0,32.51,66.18,30.29,114.16,522.07,0,0,180.99
WBGene00000148,aph-2,108.84,0,12.64,135.77,39.06,23.36,41.46,88.93,62.21,60.49,75.95,62.43,114.41,0,26.64,26.93,0,50.97,71.85,69.54,0,134.95,198.14,0,277.33,63.46
WBGene00011006,ugt-47,0,0,0,0,0,0,15.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000200,arx-2,76.71,0,0,27.36,126.69,20.26,0,0,39,37.03,64,81.04,0,219.44,60.77,0,0,0,184.99,0,0,17.44,0,0,14.43,22.51
WBGene00008477,clec-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006833,unc-108,598.94,413.06,406.25,658.3,542.09,566.5,381.16,769.79,544.1,257.12,852.24,113.14,229.83,502.38,828.08,623.5,454.02,784.71,405.67,998.79,291.64,875.32,635.02,1452.08,268.17,247.21
WBGene00002272,lec-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007072,ugt-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004268,rab-5,168.77,135.31,117.88,134.22,79.04,182.51,70.99,84.32,82.44,180.91,174.61,258.4,88.01,28.03,0,259.79,214.3,0,91.43,125.4,85.47,222.48,169.86,0,0,93.97
WBGene00000112,alh-6,156.35,0,33.24,253.93,189.75,75.15,180.42,83.75,209.32,320.78,151.64,255.39,13.94,128.35,0,203.91,0,48.1,70.76,0,41.66,114.61,0,0,179.35,192.37
WBGene00004302,ran-1,227.52,153.1,302.52,125.74,235.98,307.99,208.35,320.89,159.94,85.31,226.77,241.44,289.46,99.07,0,372.05,160.11,271.64,303.1,789.9,168.82,434.94,253.21,0,223.21,424.71
WBGene00000942,deb-1,190.75,0,104.11,115.61,0,144.23,0,0,31.22,173.68,0,83.27,72.81,0,487.94,162.28,0,88.18,152.28,71.91,0,23.41,0,511.98,119.96,338.71
WBGene00018893,wdr-12,114.64,0,0,41.36,0,0,0,0,0,11.38,15.1,44.51,0,0,0,0,0,22.75,0,0,0,0,0,0,0,111.79
WBGene00020181,T02H6.11,163.69,19.59,195.93,94.86,188.05,91.4,99.09,56.28,124.2,140.05,66.67,181.24,142.75,0,138.08,34.1,0,0,145.37,144.11,75.91,107.78,0,0,238.85,249.43
WBGene00022277,homt-1,0,0,0,0,0,0,0,0,29.21,64.31,0,6.94,90.11,0,0,0,53.63,0,0,153.92,0,0,0,0,43.66,0
WBGene00008692,scav-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012665,pph-5,0,0,0,17.9,42.5,0,0,0,6.79,52.01,0,22.32,0,0,0,203.71,0,0,0,0,45.31,0,0,0,38.71,0
WBGene00001749,gst-1,42.2,0,22.32,55.92,0,2,0,0,129,0,9.38,27.21,97.26,0,0,57.62,36.54,0,0,133.35,53.91,61,115.85,289.86,0,34.71
WBGene00001426,fkb-1,52.21,0,123.51,67.73,17.37,10.76,126.04,0,95.25,115.91,44.88,100.58,106.81,0,39.53,27.34,124.71,69.84,66.42,0,28.15,34.16,0,0,32.47,33.6
WBGene00021590,Y46D2A.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017925,F29B9.11,72.74,337.89,282.13,198.35,37.65,48.83,59.18,384.22,46.55,72.78,88.86,71.38,110.85,133.81,246.21,329.88,80.18,215.59,259.39,33.09,142.27,88.41,406.51,0,60,109.83
WBGene00006510,mtrr-1,34.98,0,27.7,0,18.07,57.02,63.51,116.02,13.66,0,39.83,24.66,73.14,0,0,0,0,0,14.03,0,8.22,22.86,0,0,0,30.58
WBGene00020268,hpo-19,14.84,0,83.11,17.47,0,16.5,68.43,0,9.77,59.96,0,93.5,9.19,0,67.77,151.7,36.17,44.09,8.56,25,68.59,49.39,0,0,47.54,50.94
WBGene00009429,irg-5,0,0,63.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014025,asna-1,55.85,0,49.6,15.69,32.88,48.27,0,115.5,24,33.46,0,46.01,48.5,0,0,0,46.45,66.33,73.45,0,15.15,24.34,27.43,0,102.5,57.2
WBGene00011015,R04F11.2,184.64,0,83.07,136.9,183.04,144.35,10.19,132.13,107.64,84.22,88.79,63.54,229.8,0,285.28,62.85,66.53,283.63,67.13,203.29,123.33,79.07,168.69,0,0,86.67
WBGene00011543,acl-2,0,0,0,0,0,0,0,0,0,17.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8
WBGene00019270,H41C03.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.11,0,42.89,0,74.74,0,0,0,0,0
WBGene00001371,exl-1,10.77,0,0,86.48,59.21,4.8,0,54.32,100.79,170.25,0,77.03,0,0,0,0,0,0,0,0,0,131.66,0,0,51.48,49.08
WBGene00011045,gpx-2,0,0,10.24,25.28,10.94,20.87,0,0,11.26,5.71,19.59,5.66,35.08,0,0,22.89,0,0,66.82,26.04,15.1,24.67,0,0,0,0
WBGene00017272,F08F8.7,7.29,0,51.4,21.25,0,3.04,65.61,0,24.15,28.26,39.81,36.97,0,0,50.02,0,41.09,0,0,0,33.5,26.16,0,0,72.16,93.86
WBGene00010834,mct-3,0,0,0,127.69,0,1.8,0,0,0,51.99,0,0,0,60.92,0,0,0,0,0,0,0,18.74,0,0,0,0
WBGene00021646,Y47G6A.21,0,0,0,7.8,0,15.79,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,0,19.4,0,0,0,0
WBGene00021830,Y54E10A.10,0,0,0,0,70.27,0,0,0,27.34,21.2,0,82.78,0,0,0,23.4,0,0,44.41,0,0,17.7,0,0,40.82,36.32
WBGene00020604,T20B12.7,145.37,0,317.13,95.65,62.05,57.39,108.76,93.92,75.23,197.36,0,123.91,0,0,34.04,47.84,0,58.48,128.04,272.42,79.47,147.45,26.31,0,82.31,95.68
WBGene00012127,T28D6.7,0,0,0,0,0,25.03,0,0,38.24,449.79,0,0,0,0,0,249.48,0,0,105.28,0,0,56.28,0,0,31.89,44.03
WBGene00009798,F46G10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
